日期,b_column,尖峰出力_萬瓩,a_plant,a_units,n_units,cap_a_萬瓩,grain,category,confidence
20250101,核一#1,0.0,,,0,,彙總,核能,無對應
20250101,核一#2,0.0,,,0,,彙總,核能,無對應
20250101,核二#1,0.1,,,0,,彙總,核能,無對應
20250101,核二#2,0.0,,,0,,彙總,核能,無對應
20250101,核三#1,0.0,,,0,,彙總,核能,無對應
20250101,核三#2,94.6,,,0,,彙總,核能,無對應
20250101,林口#1,75.8,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250101,林口#2,76.4,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250101,林口#3,0.0,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250101,台中#1,51.6,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250101,台中#2,0.0,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250101,台中#3,52.1,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250101,台中#4,51.5,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250101,台中#5,52.9,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250101,台中#6,46.5,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250101,台中#7,52.9,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250101,台中#8,53.3,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250101,台中#9,0.0,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250101,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250101,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250101,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250101,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250101,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250101,大林#1,76.0,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250101,大林#2,0.0,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250101,和平#1,54.3,,,0,,彙總,民營電廠IPP,無對應
20250101,和平#2,41.6,,,0,,彙總,民營電廠IPP,無對應
20250101,麥寮#1,31.0,,,0,,彙總,民營電廠IPP,無對應
20250101,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250101,麥寮#3,57.2,,,0,,彙總,民營電廠IPP,無對應
20250101,汽電共生,68.8,,,0,,彙總,汽電共生,無對應
20250101,大潭 (#1-#9),496.2,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250101,通霄 (#1-#6、GT#9),279.3,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250101,興達 (#1-#5),157.1,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250101,南部 (#1-#4),74.1,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250101,大林(#5-#6),54.5,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250101,海湖 (#1-#2),45.9,,,0,,彙總,民營電廠IPP,無對應
20250101,國光 #1,47.9,,,0,,彙總,民營電廠IPP,無對應
20250101,新桃#1,63.1,,,0,,彙總,民營電廠IPP,無對應
20250101,星彰#1,53.1,,,0,,彙總,民營電廠IPP,無對應
20250101,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250101,嘉惠(#1~#2),50.3,,,0,,彙總,民營電廠IPP,無對應
20250101,豐德(#1-#3),195.3,,,0,,彙總,民營電廠IPP,無對應
20250101,協和 (#1-#4),13.8,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250101,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250101,離島,8.7,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250101,德基,3.2,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250101,青山,4.6,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250101,谷關,1.3,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250101,天輪,2.6,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250101,馬鞍,1.8,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250101,萬大,1.9,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250101,大觀,5.1,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250101,鉅工,1.8,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250101,大觀二,21.9,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250101,明潭,71.5,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250101,碧海,0.0,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250101,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250101,龍澗,0.5,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250101,卓蘭,1.7,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250101,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250101,其他小水力,12.1,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250101,風力發電,136.4,,,0,,彙總,再生能源彙總,無對應
20250101,太陽能發電,0.0,,,0,,彙總,再生能源彙總,無對應
20250102,核一#1,0.0,,,0,,彙總,核能,無對應
20250102,核一#2,0.0,,,0,,彙總,核能,無對應
20250102,核二#1,0.1,,,0,,彙總,核能,無對應
20250102,核二#2,0.0,,,0,,彙總,核能,無對應
20250102,核三#1,0.0,,,0,,彙總,核能,無對應
20250102,核三#2,94.6,,,0,,彙總,核能,無對應
20250102,林口#1,75.8,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250102,林口#2,76.3,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250102,林口#3,0.0,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250102,台中#1,38.5,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250102,台中#2,0.0,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250102,台中#3,44.1,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250102,台中#4,32.6,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250102,台中#5,33.1,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250102,台中#6,48.5,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250102,台中#7,28.6,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250102,台中#8,28.6,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250102,台中#9,0.0,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250102,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250102,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250102,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250102,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250102,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250102,大林#1,76.0,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250102,大林#2,0.0,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250102,和平#1,60.0,,,0,,彙總,民營電廠IPP,無對應
20250102,和平#2,61.2,,,0,,彙總,民營電廠IPP,無對應
20250102,麥寮#1,28.0,,,0,,彙總,民營電廠IPP,無對應
20250102,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250102,麥寮#3,57.1,,,0,,彙總,民營電廠IPP,無對應
20250102,汽電共生,116.7,,,0,,彙總,汽電共生,無對應
20250102,大潭 (#1-#9),497.8,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250102,通霄 (#1-#6、GT#9),270.5,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250102,興達 (#1-#5),156.5,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250102,南部 (#1-#4),85.9,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250102,大林(#5-#6),22.4,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250102,海湖 (#1-#2),67.6,,,0,,彙總,民營電廠IPP,無對應
20250102,國光 #1,46.8,,,0,,彙總,民營電廠IPP,無對應
20250102,新桃#1,63.1,,,0,,彙總,民營電廠IPP,無對應
20250102,星彰#1,47.3,,,0,,彙總,民營電廠IPP,無對應
20250102,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250102,嘉惠(#1~#2),119.2,,,0,,彙總,民營電廠IPP,無對應
20250102,豐德(#1-#3),194.2,,,0,,彙總,民營電廠IPP,無對應
20250102,協和 (#1-#4),13.8,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250102,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250102,離島,8.4,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250102,德基,4.9,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250102,青山,4.1,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250102,谷關,1.4,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250102,天輪,2.6,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250102,馬鞍,1.7,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250102,萬大,1.9,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250102,大觀,5.1,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250102,鉅工,1.8,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250102,大觀二,30.8,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250102,明潭,47.6,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250102,碧海,0.0,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250102,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250102,龍澗,1.0,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250102,卓蘭,8.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250102,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250102,其他小水力,20.5,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250102,風力發電,285.3,,,0,,彙總,再生能源彙總,無對應
20250102,太陽能發電,0.0,,,0,,彙總,再生能源彙總,無對應
20250103,核一#1,0.0,,,0,,彙總,核能,無對應
20250103,核一#2,0.0,,,0,,彙總,核能,無對應
20250103,核二#1,0.1,,,0,,彙總,核能,無對應
20250103,核二#2,0.0,,,0,,彙總,核能,無對應
20250103,核三#1,0.0,,,0,,彙總,核能,無對應
20250103,核三#2,94.6,,,0,,彙總,核能,無對應
20250103,林口#1,75.9,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250103,林口#2,76.2,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250103,林口#3,0.0,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250103,台中#1,32.6,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250103,台中#2,0.0,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250103,台中#3,33.3,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250103,台中#4,32.7,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250103,台中#5,23.9,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250103,台中#6,33.4,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250103,台中#7,24.4,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250103,台中#8,25.3,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250103,台中#9,0.0,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250103,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250103,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250103,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250103,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250103,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250103,大林#1,76.0,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250103,大林#2,0.0,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250103,和平#1,60.0,,,0,,彙總,民營電廠IPP,無對應
20250103,和平#2,61.3,,,0,,彙總,民營電廠IPP,無對應
20250103,麥寮#1,28.0,,,0,,彙總,民營電廠IPP,無對應
20250103,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250103,麥寮#3,57.2,,,0,,彙總,民營電廠IPP,無對應
20250103,汽電共生,96.2,,,0,,彙總,汽電共生,無對應
20250103,大潭 (#1-#9),474.7,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250103,通霄 (#1-#6、GT#9),279.1,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250103,興達 (#1-#5),146.4,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250103,南部 (#1-#4),39.4,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250103,大林(#5-#6),22.4,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250103,海湖 (#1-#2),67.2,,,0,,彙總,民營電廠IPP,無對應
20250103,國光 #1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250103,新桃#1,62.9,,,0,,彙總,民營電廠IPP,無對應
20250103,星彰#1,50.5,,,0,,彙總,民營電廠IPP,無對應
20250103,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250103,嘉惠(#1~#2),110.0,,,0,,彙總,民營電廠IPP,無對應
20250103,豐德(#1-#3),146.2,,,0,,彙總,民營電廠IPP,無對應
20250103,協和 (#1-#4),13.9,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250103,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250103,離島,7.8,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250103,德基,0.0,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250103,青山,2.0,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250103,谷關,1.1,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250103,天輪,1.9,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250103,馬鞍,1.3,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250103,萬大,0.2,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250103,大觀,5.5,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250103,鉅工,2.0,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250103,大觀二,0.1,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250103,明潭,6.3,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250103,碧海,0.0,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250103,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250103,龍澗,0.0,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250103,卓蘭,0.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250103,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250103,其他小水力,8.8,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250103,風力發電,290.2,,,0,,彙總,再生能源彙總,無對應
20250103,太陽能發電,384.4,,,0,,彙總,再生能源彙總,無對應
20250104,核一#1,0.0,,,0,,彙總,核能,無對應
20250104,核一#2,0.0,,,0,,彙總,核能,無對應
20250104,核二#1,0.1,,,0,,彙總,核能,無對應
20250104,核二#2,0.0,,,0,,彙總,核能,無對應
20250104,核三#1,0.0,,,0,,彙總,核能,無對應
20250104,核三#2,94.6,,,0,,彙總,核能,無對應
20250104,林口#1,75.8,林口發電廠,林一機,1,80.0,單機,台電自有,高
20250104,林口#2,76.3,林口發電廠,林二機,1,80.0,單機,台電自有,高
20250104,林口#3,0.0,林口發電廠,林三機,1,80.0,單機,台電自有,高
20250104,台中#1,45.4,台中發電廠,中一機,1,55.0,單機,台電自有,高
20250104,台中#2,0.0,台中發電廠,中二機,1,55.0,單機,台電自有,高
20250104,台中#3,45.7,台中發電廠,中三機,1,55.0,單機,台電自有,高
20250104,台中#4,45.2,台中發電廠,中四機,1,55.0,單機,台電自有,高
20250104,台中#5,49.8,台中發電廠,中五機,1,55.0,單機,台電自有,高
20250104,台中#6,48.8,台中發電廠,中六機,1,55.0,單機,台電自有,高
20250104,台中#7,47.8,台中發電廠,中七機,1,55.0,單機,台電自有,高
20250104,台中#8,48.6,台中發電廠,中八機,1,55.0,單機,台電自有,高
20250104,台中#9,0.0,台中發電廠,中九機,1,55.0,單機,台電自有,高
20250104,台中#10,0.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20250104,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250104,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20250104,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20250104,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20250104,大林#1,76.0,大林發電廠,大一機,1,80.0,單機,台電自有,高
20250104,大林#2,0.0,大林發電廠,大二機,1,80.0,單機,台電自有,高
20250104,和平#1,60.0,,,0,,彙總,民營電廠IPP,無對應
20250104,和平#2,61.2,,,0,,彙總,民營電廠IPP,無對應
20250104,麥寮#1,29.7,,,0,,彙總,民營電廠IPP,無對應
20250104,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20250104,麥寮#3,57.1,,,0,,彙總,民營電廠IPP,無對應
20250104,汽電共生,55.1,,,0,,彙總,汽電共生,無對應
20250104,大潭 (#1-#9),384.4,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20250104,通霄 (#1-#6、GT#9),270.4,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20250104,興達 (#1-#5),154.0,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20250104,南部 (#1-#4),72.8,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20250104,大林(#5-#6),22.4,大林發電廠,大六機,1,55.0,單機,台電自有,中
20250104,海湖 (#1-#2),43.2,,,0,,彙總,民營電廠IPP,無對應
20250104,國光 #1,47.0,,,0,,彙總,民營電廠IPP,無對應
20250104,新桃#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250104,星彰#1,46.5,,,0,,彙總,民營電廠IPP,無對應
20250104,星元#1,0.0,,,0,,彙總,民營電廠IPP,無對應
20250104,嘉惠(#1~#2),117.8,,,0,,彙總,民營電廠IPP,無對應
20250104,豐德(#1-#3),191.0,,,0,,彙總,民營電廠IPP,無對應
20250104,協和 (#1-#4),13.8,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20250104,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20250104,離島,8.1,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20250104,德基,6.5,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20250104,青山,10.0,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20250104,谷關,7.6,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20250104,天輪,7.5,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20250104,馬鞍,5.9,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20250104,萬大,1.9,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20250104,大觀,5.5,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20250104,鉅工,2.0,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20250104,大觀二,32.3,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20250104,明潭,67.5,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20250104,碧海,0.0,東部發電廠,碧海,1,6.12,單機,台電自有,高
20250104,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20250104,龍澗,0.5,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20250104,卓蘭,8.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20250104,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20250104,其他小水力,20.1,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20250104,風力發電,222.7,,,0,,彙總,再生能源彙總,無對應
